s,m,m,m,m,m,m,m,m,m,m,m,m,m,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SD.000","SD.001","SD.002","SD.003","SD.004","SD.005","SD.006","SD.007","SD.008","SD.009","SD.010","SD.011","SD.012","SD.013","TD.000","TD.001","TD.002","TD.003","TD.004","TD.005","TD.006","TD.007","TD.008","TD.009","TD.010","TD.011","TD.012","TD.013","TD.014"
 5.5863631E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9876948E+001, 9.2537645E+000, 5.4565131E+000, 2.4701421E+000, 3.0000000E+001, 6.2725862E+000, 6.2406946E+000, 5.9197319E+000, 5.0086273E+000, 1.5731205E+001, 4.8314808E+000, 2.0000000E+001, 1.2085287E+002, 2.9259229E+001, 2.6904090E+001, 2.5836048E+001, 2.6567542E+001, 2.7656085E+001, 2.5734903E+001, 2.3460305E+001, 2.1950351E+001, 2.1643005E+001, 2.0937958E+001, 2.0910243E+001, 2.2454050E+001, 2.6413276E+001
 5.5920009E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.8987577E+001, 9.0911224E+000, 5.4277225E+000, 2.4607725E+000, 3.0000000E+001, 6.2641057E+000, 6.1682864E+000, 5.9657086E+000, 5.0450040E+000, 1.5535153E+001, 4.8096479E+000, 2.0000000E+001, 1.2626085E+002, 2.9211465E+001, 2.6886175E+001, 2.5802821E+001, 2.6543000E+001, 2.7660114E+001, 2.5715377E+001, 2.3476012E+001, 2.1963070E+001, 2.1653543E+001, 2.0940377E+001, 2.0911442E+001, 2.2469930E+001, 2.6387122E+001
 5.5980414E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.8036801E+001, 8.9473872E+000, 5.4229598E+000, 2.4861244E+000, 3.0000000E+001, 6.2480079E+000, 6.0669171E+000, 6.0245105E+000, 5.0663214E+000, 1.5132215E+001, 4.7941277E+000, 2.0000000E+001, 1.2497905E+002, 2.9169551E+001, 2.7005889E+001, 2.5772675E+001, 2.6509762E+001, 2.7674072E+001, 2.5380312E+001, 2.3497253E+001, 2.1964159E+001, 2.1663492E+001, 2.0942003E+001, 2.0912121E+001, 2.2503210E+001, 2.6461020E+001
 5.6041178E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.7506738E+001, 8.8496532E+000, 5.6241509E+000, 2.5349602E+000, 3.0000000E+001, 6.2017435E+000, 5.9967707E+000, 6.0782297E+000, 5.0757796E+000, 1.4625242E+001, 4.7801444E+000, 2.0000000E+001, 1.1694300E+002, 2.9142940E+001, 2.7259729E+001, 2.5749422E+001, 2.6471002E+001, 2.7710724E+001, 2.4704619E+001, 2.3513918E+001, 2.1976868E+001, 2.1673057E+001, 2.0943705E+001, 2.0912762E+001, 2.2550619E+001, 2.6569497E+001
 5.6103200E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.7391537E+001, 8.8039340E+000, 6.2001040E+000, 2.5278902E+000, 3.0000000E+001, 6.1175209E+000, 5.9616259E+000, 6.1040778E+000, 5.0774325E+000, 1.4087446E+001, 4.7637162E+000, 2.0000000E+001, 1.2055060E+002, 2.9262548E+001, 2.7557437E+001, 2.5736913E+001, 2.6429303E+001, 2.7718626E+001, 2.4385768E+001, 2.3520305E+001, 2.2026612E+001, 2.1681511E+001, 2.0945545E+001, 2.0913381E+001, 2.2609114E+001, 2.6613223E+001
 5.6161346E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.7480885E+001, 8.7976038E+000, 6.4042206E+000, 2.5587949E+000, 3.0000000E+001, 6.0511384E+000, 5.9401348E+000, 6.1015951E+000, 5.0710057E+000, 1.3624235E+001, 4.7463701E+000, 2.0000000E+001, 1.2004570E+002, 2.9561646E+001, 2.7805498E+001, 2.5734839E+001, 2.6396017E+001, 2.7718944E+001, 2.4691618E+001, 2.3519959E+001, 2.2092967E+001, 2.1688572E+001, 2.0947289E+001, 2.0913754E+001, 2.2664333E+001, 2.6599931E+001
 5.6222585E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.7953956E+001, 8.8130402E+000, 6.2879650E+000, 2.5433761E+000, 3.0000000E+001, 6.0132574E+000, 5.9195888E+000, 6.0857236E+000, 5.0646492E+000, 1.3235218E+001, 4.7262337E+000, 2.0000000E+001, 1.1868964E+002, 2.9762744E+001, 2.7881515E+001, 2.5741423E+001, 2.6449710E+001, 2.7743323E+001, 2.4752843E+001, 2.3525629E+001, 2.2141134E+001, 2.1692795E+001, 2.0948870E+001, 2.0913904E+001, 2.2711703E+001, 2.6549548E+001
 5.6281059E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 1.9138554E+001, 8.8526292E+000, 6.2929490E+000, 2.5458879E+000, 3.0000000E+001, 6.0010005E+000, 5.9036753E+000, 6.0658367E+000, 5.0604615E+000, 1.2936735E+001, 4.7026829E+000, 2.0000000E+001, 1.1536428E+002, 2.9849480E+001, 2.7844018E+001, 2.5751258E+001, 2.6546391E+001, 2.7774543E+001, 2.4672333E+001, 2.3541755E+001, 2.2153676E+001, 2.1693277E+001, 2.0950454E+001, 2.0914130E+001, 2.2752788E+001, 2.6428372E+001
 5.6342018E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0625751E+001, 8.9145763E+000, 6.3508463E+000, 2.4617701E+000, 3.0000000E+001, 6.0053516E+000, 5.8941934E+000, 6.0600983E+000, 5.0531324E+000, 1.2731925E+001, 4.6910179E+000, 2.0000000E+001, 1.1773836E+002, 2.9811565E+001, 2.7746338E+001, 2.5758054E+001, 2.6597148E+001, 2.7802142E+001, 2.4621518E+001, 2.3554607E+001, 2.2141095E+001, 2.1691838E+001, 2.0951887E+001, 2.0914424E+001, 2.2782619E+001, 2.6285812E+001
 5.6402977E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.1849217E+001, 8.9870972E+000, 6.4722381E+000, 2.5205453E+000, 3.0000000E+001, 6.0185774E+000, 5.8852486E+000, 6.0777533E+000, 4.9986165E+000, 1.2594921E+001, 4.6951486E+000, 2.0000000E+001, 1.2192259E+002, 2.9805317E+001, 2.7600392E+001, 2.5754882E+001, 2.6754140E+001, 2.7852647E+001, 2.4503647E+001, 2.3553889E+001, 2.2116492E+001, 2.1690228E+001, 2.0953049E+001, 2.0914687E+001, 2.2801186E+001, 2.6162357E+001
 5.6461402E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.2637490E+001, 9.0416109E+000, 6.5405430E+000, 2.5030731E+000, 3.0000000E+001, 6.0422858E+000, 5.8527323E+000, 6.1111137E+000, 4.8669613E+000, 1.2496161E+001, 4.7050670E+000, 2.0000000E+001, 1.2033151E+002, 2.9791943E+001, 2.7492123E+001, 2.5741425E+001, 2.6832163E+001, 2.7905600E+001, 2.4331008E+001, 2.3537631E+001, 2.2069177E+001, 2.1689578E+001, 2.0954020E+001, 2.0915231E+001, 2.2810835E+001, 2.6082504E+001
 5.6520999E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3192826E+001, 9.0732510E+000, 6.6428379E+000, 2.3561438E+000, 3.0000000E+001, 6.0548184E+000, 5.8113510E+000, 6.1490270E+000, 4.8744168E+000, 1.2399889E+001, 4.7207013E+000, 2.0000000E+001, 1.3034971E+002, 2.9693352E+001, 2.7473879E+001, 2.5715170E+001, 2.6772951E+001, 2.7940000E+001, 2.4209410E+001, 2.3517753E+001, 2.1999349E+001, 2.1690072E+001, 2.0954592E+001, 2.0915716E+001, 2.2821012E+001, 2.6060724E+001
 5.6580596E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3437192E+001, 9.0898647E+000, 6.7788331E+000, 2.3171907E+000, 3.0000000E+001, 6.0487633E+000, 5.7699578E+000, 6.1829491E+000, 4.9135239E+000, 1.2260868E+001, 4.7365725E+000, 2.0000000E+001, 1.4159779E+002, 2.9499976E+001, 2.7524421E+001, 2.5672162E+001, 2.6730159E+001, 2.7961891E+001, 2.4145130E+001, 2.3493711E+001, 2.1929712E+001, 2.1692923E+001, 2.0954996E+001, 2.0916174E+001, 2.2844050E+001, 2.6058961E+001
 5.6640536E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3436176E+001, 9.0797371E+000, 6.8992623E+000, 2.5232418E+000, 3.0000000E+001, 5.9997012E+000, 5.7292620E+000, 6.2050702E+000, 4.9049921E+000, 1.2064981E+001, 4.7485298E+000, 2.0000000E+001, 1.1866093E+002, 2.9373354E+001, 2.7584517E+001, 2.5617299E+001, 2.6730715E+001, 2.7954108E+001, 2.4374771E+001, 2.3471672E+001, 2.1878975E+001, 2.1698613E+001, 2.0955244E+001, 2.0916791E+001, 2.2872754E+001, 2.6105599E+001
 5.6702299E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3439491E+001, 9.0309348E+000, 6.9117348E+000, 2.5186959E+000, 3.0000000E+001, 5.9115569E+000, 5.6864178E+000, 6.2124013E+000, 4.8793033E+000, 1.1810067E+001, 4.7512360E+000, 2.0000000E+001, 1.0431837E+002, 2.9410534E+001, 2.7555390E+001, 2.5558098E+001, 2.6714716E+001, 2.7994082E+001, 2.4987546E+001, 2.3454280E+001, 2.1848818E+001, 2.1707105E+001, 2.0955319E+001, 2.0917377E+001, 2.2893435E+001, 2.6173065E+001
 5.6763290E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3517565E+001, 8.9261027E+000, 6.3113972E+000, 2.4503497E+000, 3.0000000E+001, 5.8350986E+000, 5.6664909E+000, 6.2069717E+000, 4.8873829E+000, 1.1526419E+001, 4.7532339E+000, 2.0000000E+001, 1.2364240E+002, 2.9798698E+001, 2.7492867E+001, 2.5509484E+001, 2.6665935E+001, 2.8072742E+001, 2.5585454E+001, 2.3448964E+001, 2.1830907E+001, 2.1717115E+001, 2.0955216E+001, 2.0917706E+001, 2.2896461E+001, 2.6144919E+001
 5.6822737E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3666737E+001, 8.7436604E+000, 5.5006047E+000, 2.4411108E+000, 3.0000000E+001, 5.7867543E+000, 5.6890268E+000, 6.1877112E+000, 4.8963212E+000, 1.1258477E+001, 4.7583359E+000, 2.0000000E+001, 1.2980207E+002, 3.0105701E+001, 2.7459989E+001, 2.5480037E+001, 2.6631254E+001, 2.8076195E+001, 2.5751457E+001, 2.3458405E+001, 2.1825951E+001, 2.1728070E+001, 2.0954877E+001, 2.0917653E+001, 2.2881627E+001, 2.6028314E+001
 5.6883304E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.3952549E+001, 8.5436818E+000, 5.2756134E+000, 2.4377691E+000, 3.0000000E+001, 5.7611079E+000, 5.7448093E+000, 6.1643734E+000, 4.8922104E+000, 1.1019437E+001, 4.7609832E+000, 2.0000000E+001, 1.2855955E+002, 3.0353488E+001, 2.7395959E+001, 2.5478337E+001, 2.6611143E+001, 2.8168518E+001, 2.5721251E+001, 2.3474606E+001, 2.1832095E+001, 2.1740342E+001, 2.0954852E+001, 2.0917487E+001, 2.2852025E+001, 2.5902221E+001
 5.6942170E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.4500042E+001, 8.4013867E+000, 5.2644325E+000, 2.4787915E+000, 3.0000000E+001, 5.7651204E+000, 5.8068671E+000, 6.1399773E+000, 4.8867778E+000, 1.0842991E+001, 4.7696496E+000, 2.0000000E+001, 1.2680430E+002, 3.0567678E+001, 2.7314726E+001, 2.5494651E+001, 2.6603681E+001, 2.8402423E+001, 2.5598141E+001, 2.3476822E+001, 2.1846018E+001, 2.1752824E+001, 2.0954718E+001, 2.0916770E+001, 2.2815930E+001, 2.5816002E+001
 5.7002935E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5118158E+001, 8.3211914E+000, 5.2773686E+000, 2.5389336E+000, 3.0000000E+001, 5.7997874E+000, 5.8499229E+000, 6.1191763E+000, 4.8899647E+000, 1.0784783E+001, 4.7899171E+000, 2.0000000E+001, 1.2028246E+002, 3.0619733E+001, 2.7220818E+001, 2.5517346E+001, 2.6602911E+001, 2.8531525E+001, 2.5595287E+001, 2.3449717E+001, 2.1858669E+001, 2.1765502E+001, 2.0954644E+001, 2.0915760E+001, 2.2786648E+001, 2.5770283E+001
 5.7060995E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5558011E+001, 8.3049082E+000, 5.2780707E+000, 2.5450940E+000, 3.0000000E+001, 5.8828222E+000, 5.8547192E+000, 6.1050714E+000, 4.8903661E+000, 1.0851962E+001, 4.8119382E+000, 2.0000000E+001, 1.1348316E+002, 3.0606422E+001, 2.7143593E+001, 2.5540959E+001, 2.6605837E+001, 2.8409772E+001, 2.5611157E+001, 2.3376855E+001, 2.1863623E+001, 2.1777444E+001, 2.0954463E+001, 2.0914466E+001, 2.2775937E+001, 2.5736308E+001
 5.7120129E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5960618E+001, 8.3349213E+000, 5.2712268E+000, 2.4659317E+000, 3.0000000E+001, 6.0251023E+000, 5.8264820E+000, 6.0955132E+000, 4.8869968E+000, 1.1021008E+001, 4.8249365E+000, 2.0000000E+001, 1.1931566E+002, 3.0448679E+001, 2.7182395E+001, 2.5562276E+001, 2.6619027E+001, 2.8167284E+001, 2.5617189E+001, 2.3193979E+001, 2.1853958E+001, 2.1787508E+001, 2.0954422E+001, 2.0913003E+001, 2.2789568E+001, 2.5713758E+001
 5.7183206E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6303009E+001, 8.3832234E+000, 5.2727404E+000, 2.4676659E+000, 3.0000000E+001, 6.1762480E+000, 5.7668123E+000, 6.0867721E+000, 4.8807883E+000, 1.1349080E+001, 4.8277278E+000, 2.0000000E+001, 1.2381685E+002, 2.9870721E+001, 2.7344762E+001, 2.5576175E+001, 2.6740064E+001, 2.8042829E+001, 2.5606774E+001, 2.3004325E+001, 2.1825336E+001, 2.1794630E+001, 2.0954462E+001, 2.0911029E+001, 2.2824405E+001, 2.5719384E+001
 5.7242549E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6383457E+001, 8.4660462E+000, 5.2720175E+000, 2.5169796E+000, 3.0000000E+001, 6.2625205E+000, 5.7374805E+000, 6.0769310E+000, 4.8389103E+000, 1.1820651E+001, 4.8255152E+000, 2.0000000E+001, 1.2408334E+002, 2.9242520E+001, 2.7562623E+001, 2.5577391E+001, 2.6886070E+001, 2.8025233E+001, 2.5455175E+001, 2.2890804E+001, 2.1789953E+001, 2.1797876E+001, 2.0954537E+001, 2.0908866E+001, 2.2871468E+001, 2.5740303E+001
 5.7300989E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6212009E+001, 8.6198663E+000, 5.3883982E+000, 2.5101493E+000, 3.0000000E+001, 6.2797641E+000, 5.7537242E+000, 6.0642370E+000, 4.7781497E+000, 1.2346228E+001, 4.8167475E+000, 2.0000000E+001, 1.2214945E+002, 2.8959430E+001, 2.7724219E+001, 2.5570007E+001, 2.6854575E+001, 2.7972591E+001, 2.5061533E+001, 2.2875780E+001, 2.1756612E+001, 2.1795862E+001, 2.0954563E+001, 2.0906799E+001, 2.2915829E+001, 2.5752279E+001
 5.7363326E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6014834E+001, 8.7902013E+000, 5.5992154E+000, 2.5090192E+000, 3.0000000E+001, 6.1794298E+000, 5.7953671E+000, 6.0449516E+000, 4.7547377E+000, 1.2889738E+001, 4.8069764E+000, 2.0000000E+001, 1.2408289E+002, 2.8860788E+001, 2.7747488E+001, 2.5559904E+001, 2.6810511E+001, 2.7891764E+001, 2.4621547E+001, 2.2910806E+001, 2.1726784E+001, 2.1785620E+001, 2.0954617E+001, 2.0904846E+001, 2.2957863E+001, 2.5758022E+001
 5.7423288E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5667391E+001, 8.9068984E+000, 5.7794134E+000, 2.5465355E+000, 3.0000000E+001, 6.0844416E+000, 5.8094961E+000, 6.0212791E+000, 4.7516992E+000, 1.3273055E+001, 4.7935132E+000, 2.0000000E+001, 1.1765854E+002, 2.9076080E+001, 2.7576568E+001, 2.5552002E+001, 2.6832570E+001, 2.7825191E+001, 2.4344838E+001, 2.2927971E+001, 2.1701877E+001, 2.1769463E+001, 2.0954650E+001, 2.0902805E+001, 2.2983752E+001, 2.5769807E+001
 5.7480109E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5175962E+001, 8.9610128E+000, 5.7872230E+000, 2.3757940E+000, 3.0000000E+001, 6.0573573E+000, 5.7797944E+000, 5.9974581E+000, 4.7142672E+000, 1.3383262E+001, 4.7668450E+000, 2.0000000E+001, 1.2273298E+002, 2.9492887E+001, 2.7306904E+001, 2.5549193E+001, 2.6846835E+001, 2.7812372E+001, 2.4249305E+001, 2.2917432E+001, 2.1678399E+001, 2.1750436E+001, 2.0954863E+001, 2.0900681E+001, 2.2980373E+001, 2.5799292E+001
 5.7540122E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.4896453E+001, 8.9928081E+000, 5.8545868E+000, 2.3862256E+000, 3.0000000E+001, 6.0589025E+000, 5.6844596E+000, 5.9776216E+000, 4.6093860E+000, 1.3241623E+001, 4.7287369E+000, 2.0000000E+001, 1.3562919E+002, 2.9642838E+001, 2.7215205E+001, 2.5550526E+001, 2.6897841E+001, 2.7835023E+001, 2.4127192E+001, 2.2922732E+001, 2.1665153E+001, 2.1728717E+001, 2.0955026E+001, 2.0898380E+001, 2.2942159E+001, 2.5841966E+001
 5.7600136E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.4881048E+001, 9.0093972E+000, 6.0800428E+000, 2.5431206E+000, 3.0000000E+001, 6.0402121E+000, 5.6314235E+000, 5.9622748E+000, 4.5460215E+000, 1.2911348E+001, 4.6896240E+000, 2.0000000E+001, 1.2228654E+002, 2.9633781E+001, 2.7391790E+001, 2.5563205E+001, 2.6999977E+001, 2.7837225E+001, 2.3890287E+001, 2.2985394E+001, 2.1671056E+001, 2.1706224E+001, 2.0955430E+001, 2.0896269E+001, 2.2865902E+001, 2.5895732E+001
 5.7661303E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5001690E+001, 9.0294397E+000, 6.3994503E+000, 2.5760589E+000, 3.0000000E+001, 5.9862680E+000, 5.6257991E+000, 5.9443842E+000, 4.5450261E+000, 1.2554210E+001, 4.6704296E+000, 2.0000000E+001, 1.1435239E+002, 2.9638134E+001, 2.7760887E+001, 2.5582452E+001, 2.7052566E+001, 2.7810727E+001, 2.3673255E+001, 2.3078963E+001, 2.1697476E+001, 2.1686287E+001, 2.0955798E+001, 2.0894203E+001, 2.2738771E+001, 2.5964641E+001
 5.7721286E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5232913E+001, 9.0495338E+000, 6.8013920E+000, 2.4523895E+000, 3.0000000E+001, 5.9227205E+000, 5.6483514E+000, 5.9274603E+000, 4.5615111E+000, 1.2216308E+001, 4.6576858E+000, 2.0000000E+001, 1.2951284E+002, 2.9685315E+001, 2.8004350E+001, 2.5603285E+001, 2.7046118E+001, 2.7785799E+001, 2.3798856E+001, 2.3176799E+001, 2.1727253E+001, 2.1670533E+001, 2.0956069E+001, 2.0892420E+001, 2.2591786E+001, 2.6027475E+001
 5.7781921E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.5551686E+001, 9.0736185E+000, 6.7061742E+000, 2.4950831E+000, 3.0000000E+001, 5.8753584E+000, 5.6464852E+000, 5.9177933E+000, 4.5725413E+000, 1.1927390E+001, 4.6449213E+000, 2.0000000E+001, 1.3048394E+002, 2.9752965E+001, 2.7924220E+001, 2.5614502E+001, 2.7006261E+001, 2.7767476E+001, 2.4762802E+001, 2.3259554E+001, 2.1750753E+001, 2.1658765E+001, 2.0955610E+001, 2.0890504E+001, 2.2469970E+001, 2.6067651E+001
 5.7841888E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6057282E+001, 9.1222312E+000, 5.8576080E+000, 2.5931460E+000, 3.0000000E+001, 5.8583750E+000, 5.6268824E+000, 5.9159395E+000, 4.5909757E+000, 1.1682460E+001, 4.6409950E+000, 2.0000000E+001, 1.1220811E+002, 2.9772025E+001, 2.7688310E+001, 2.5610132E+001, 2.6952285E+001, 2.7752338E+001, 2.5610740E+001, 2.3317245E+001, 2.1760386E+001, 2.1651049E+001, 2.0954776E+001, 2.0888574E+001, 2.2382080E+001, 2.6080325E+001
 5.7903249E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.6715606E+001, 9.1764320E+000, 5.2666683E+000, 2.6122595E+000, 3.0000000E+001, 5.8646496E+000, 5.6195824E+000, 5.9186312E+000, 4.6263244E+000, 1.1508310E+001, 4.6479536E+000, 2.0000000E+001, 1.1365631E+002, 2.9745244E+001, 2.7649564E+001, 2.5590346E+001, 2.6890384E+001, 2.7735411E+001, 2.5604561E+001, 2.3364378E+001, 2.1760190E+001, 2.1647263E+001, 2.0953809E+001, 2.0886814E+001, 2.2332595E+001, 2.6080909E+001
 5.7960776E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7291740E+001, 9.2005164E+000, 5.3318148E+000, 2.5855039E+000, 3.0000000E+001, 5.8836544E+000, 5.6408056E+000, 5.9237768E+000, 4.6678521E+000, 1.1488093E+001, 4.6531657E+000, 2.0000000E+001, 1.1926555E+002, 2.9662902E+001, 2.7659894E+001, 2.5553337E+001, 2.6805864E+001, 2.7719460E+001, 2.5282773E+001, 2.3407283E+001, 2.1754359E+001, 2.1647486E+001, 2.0952650E+001, 2.0885183E+001, 2.2328247E+001, 2.6083644E+001
 5.8022137E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7763801E+001, 9.1853243E+000, 5.5988586E+000, 2.5308110E+000, 3.0000000E+001, 5.9041142E+000, 5.6404604E+000, 5.9327882E+000, 4.6727379E+000, 1.1556578E+001, 4.6539250E+000, 2.0000000E+001, 1.1892293E+002, 2.9523512E+001, 2.7583086E+001, 2.5509198E+001, 2.6674661E+001, 2.7802597E+001, 2.5289210E+001, 2.3446588E+001, 2.1746180E+001, 2.1652313E+001, 2.0951559E+001, 2.0883838E+001, 2.2351999E+001, 2.6092051E+001
 5.8083499E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.8021700E+001, 9.1568661E+000, 5.3315589E+000, 2.4833289E+000, 3.0000000E+001, 5.8959896E+000, 5.6186012E+000, 5.9417426E+000, 4.6213232E+000, 1.1682201E+001, 4.6556551E+000, 2.0000000E+001, 1.2164949E+002, 2.9355589E+001, 2.7428467E+001, 2.5476645E+001, 2.6523608E+001, 2.7800752E+001, 2.5688317E+001, 2.3473081E+001, 2.1728708E+001, 2.1661988E+001, 2.0950193E+001, 2.0882387E+001, 2.2385223E+001, 2.6077428E+001
 5.8141025E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.8048493E+001, 9.1607634E+000, 5.1151665E+000, 2.4623980E+000, 3.0000000E+001, 5.8551984E+000, 5.5875095E+000, 5.9444296E+000, 4.5800131E+000, 1.1847810E+001, 4.6599381E+000, 2.0000000E+001, 1.2062862E+002, 2.9268629E+001, 2.7385749E+001, 2.5467869E+001, 2.6412527E+001, 2.7622505E+001, 2.5759649E+001, 2.3497978E+001, 2.1709430E+001, 2.1674695E+001, 2.0948917E+001, 2.0881204E+001, 2.2441449E+001, 2.6032805E+001
 5.8202387E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.7319952E+001, 9.2041337E+000, 5.2094792E+000, 2.3870656E+000, 3.0000000E+001, 5.8141502E+000, 5.5618222E+000, 5.9380756E+000, 4.5746341E+000, 1.2023725E+001, 4.6640086E+000, 2.0000000E+001, 1.2871385E+002, 2.9303964E+001, 2.7486367E+001, 2.5480828E+001, 2.6334546E+001, 2.7613472E+001, 2.5544224E+001, 2.3514653E+001, 2.1692346E+001, 2.1688116E+001, 2.0947651E+001, 2.0880248E+001, 2.2516605E+001, 2.5988814E+001
 5.8263749E+002, 3.0000000E+001, 3.0000000E+001, 2.9930396E+001, 2.5635617E+001, 9.2509948E+000, 5.4503680E+000, 2.4613917E+000, 3.0000000E+001, 5.7899983E+000, 5.5442621E+000, 5.9287710E+000, 4.5888343E+000, 1.2157139E+001, 4.6608487E+000, 2.0000000E+001, 1.2799861E+002, 2.9502804E+001, 2.7557735E+001, 2.5490363E+001, 2.6331713E+001, 2.7551069E+001, 2.5142626E+001, 2.3504201E+001, 2.1681415E+001, 2.1701312E+001, 2.0946098E+001, 2.0879454E+001, 2.2584207E+001, 2.5959919E+001
 5.8321275E+002, 3.0000000E+001, 3.0000000E+001, 2.9546360E+001, 2.3920862E+001, 9.2908890E+000, 5.8761158E+000, 2.5143188E+000, 3.0000000E+001, 5.7843472E+000, 5.5452444E+000, 5.9193931E+000, 4.6145168E+000, 1.2204920E+001, 4.6531264E+000, 2.0000000E+001, 1.1767060E+002, 2.9650096E+001, 2.7481534E+001, 2.5470000E+001, 2.6364930E+001, 2.7390641E+001, 2.4871385E+001, 2.3470869E+001, 2.1672134E+001, 2.1713424E+001, 2.0944426E+001, 2.0879111E+001, 2.2634485E+001, 2.5958590E+001
 5.8381103E+002, 3.0000000E+001, 3.0000000E+001, 2.9310648E+001, 2.2828638E+001, 9.3714849E+000, 6.3667586E+000, 2.4037335E+000, 3.0000000E+001, 5.7802306E+000, 5.5431104E+000, 5.9086048E+000, 4.6354500E+000, 1.2204681E+001, 4.6447446E+000, 2.0000000E+001, 1.2015270E+002, 2.9706999E+001, 2.7285098E+001, 2.5436836E+001, 2.6486643E+001, 2.7484370E+001, 2.4965882E+001, 2.3427662E+001, 2.1668824E+001, 2.1724255E+001, 2.0942149E+001, 2.0878906E+001, 2.2673996E+001, 2.5976551E+001
 5.8440039E+002, 3.0000000E+001, 3.0000000E+001, 2.9259111E+001, 2.2404393E+001, 9.4884519E+000, 6.3203342E+000, 2.4456597E+000, 3.0000000E+001, 5.7772316E+000, 5.5596129E+000, 5.8980719E+000, 4.6185608E+000, 1.2161080E+001, 4.6346084E+000, 2.0000000E+001, 1.2341846E+002, 2.9762908E+001, 2.7169048E+001, 2.5443397E+001, 2.6896084E+001, 2.7777274E+001, 2.5103996E+001, 2.3406068E+001, 2.1686388E+001, 2.1733853E+001, 2.0939034E+001, 2.0878803E+001, 2.2715117E+001, 2.5998690E+001
 5.8503995E+002, 3.0000000E+001, 3.0000000E+001, 2.9316457E+001, 2.2335030E+001, 9.5951917E+000, 6.2024331E+000, 2.4847935E+000, 3.0000000E+001, 5.7832167E+000, 5.6032797E+000, 5.8950596E+000, 4.5126413E+000, 1.2035688E+001, 4.6171499E+000, 2.0000000E+001, 1.2178859E+002, 2.9805299E+001, 2.7157671E+001, 2.5509487E+001, 2.7115361E+001, 2.7697236E+001, 2.5171073E+001, 2.3392920E+001, 2.1729384E+001, 2.1741852E+001, 2.0934587E+001, 2.0878720E+001, 2.2765886E+001, 2.6022283E+001
