s,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
Time,"SD.000","SD.001","SD.002","SD.003","SD.004","SD.005","SD.006","SD.007","SD.008","SD.009","SD.010","SD.011","SD.012","SD.013","SD.014","SD.015","SD.016","SD.017","SD.018","SD.019","SD.020","SD.021","SD.022","SD.023","SD.024","SD.025","SD.026","SD.027","SD.028","SD.029","SD.030","SD.201","SD.202","SD.203","SD.204","SD.205","SD.206","SD.207","SD.208","SD.209","SD.210","SD.211","SD.212","SD.213","SD.214","SD.215","SD.216","SD.217","SD.218","SD.219","SD.220","SD.221","SD.222","SD.223","SD.224","SD.225","SD.226","SD.227","SD.228","SD.229","SD.230","SD.231","TD.000","TD.001","TD.002","TD.003","TD.004","TD.005","TD.006","TD.007","TD.008","TD.009","TD.010","TD.011","TD.012","TD.013","TD.014","TD.015","TD.016","TD.017","TD.018","TD.019","TD.020","TD.021","TD.022","TD.023","TD.024","TD.025","TD.026","TD.027","TD.028","TD.029","TD.030","TD.201","TD.202","TD.203","TD.204","TD.205","TD.206","TD.207","TD.208","TD.209","TD.210","TD.211","TD.212","TD.213","TD.214","TD.215","TD.216","TD.217","TD.218","TD.219","TD.220","TD.221","TD.222","TD.223","TD.224","TD.225","TD.226","TD.227","TD.228","TD.229","TD.230","TD.231"
 2.0761292E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7197970E+000, 5.4787684E+000, 5.4613659E+000, 4.1794490E+000, 3.0000000E+001, 1.0548711E+001, 1.0477629E+001, 1.8096148E+001, 1.4652077E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002864E+001, 2.0000200E+001, 1.9996791E+001, 2.0000219E+001, 2.0000512E+001, 2.0000318E+001, 1.9984275E+001, 2.0003988E+001, 1.9988093E+001, 2.0001891E+001, 1.9994481E+001, 1.9998890E+001, 2.0000298E+001, 1.9984090E+001, 2.0000094E+001, 2.0004708E+001, 1.9986430E+001, 1.9993443E+001, 1.9988888E+001, 2.1067828E+001, 1.9999349E+001, 2.0351576E+001, 2.0123324E+001, 2.0297007E+001, 8.4236254E+001, 7.3129803E+001, 2.0001427E+001, 2.0060870E+001, 2.0496050E+001, 9.5779189E+001, 8.7824011E+001, 3.8868089E+001, 3.8062731E+001, 3.1546081E+001, 3.4656504E+001, 2.0498221E+001, 2.0688767E+001, 2.0339062E+001, 2.1179009E+001, 2.0002427E+001, 2.0002100E+001, 2.0000643E+001, 2.0005587E+001, 2.0100996E+001, 2.1263377E+001, 2.0000989E+001, 1.9999251E+001, 1.9999314E+001, 1.9999795E+001, 2.0004288E+001, 2.0004887E+001, 2.0004801E+001, 2.0000476E+001, 2.0004332E+001, 1.9999017E+001, 1.9997075E+001, 1.9999534E+001, 1.9999980E+001, 1.9999424E+001, 1.9998581E+001, 1.9999617E+001, 1.9999670E+001
 2.0820592E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7135950E+000, 5.7421665E+000, 4.5840614E+000, 4.1196426E+000, 3.0000000E+001, 1.0811679E+001, 1.0480101E+001, 1.8347646E+001, 1.4116333E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002820E+001, 2.0000221E+001, 1.9996768E+001, 2.0000212E+001, 2.0000503E+001, 2.0000323E+001, 1.9984765E+001, 2.0004110E+001, 1.9988207E+001, 2.0001957E+001, 1.9994374E+001, 1.9998893E+001, 2.0000285E+001, 1.9984306E+001, 2.0000116E+001, 2.0004563E+001, 1.9986415E+001, 1.9993882E+001, 1.9988717E+001, 2.1161499E+001, 1.9999365E+001, 2.0391275E+001, 2.0122188E+001, 2.0330127E+001, 8.8488844E+001, 7.1966615E+001, 2.0000956E+001, 2.0065157E+001, 2.0502390E+001, 9.8801722E+001, 1.2928134E+002, 3.8397256E+001, 3.8483930E+001, 3.2080909E+001, 3.5350053E+001, 2.0465391E+001, 2.0674221E+001, 2.0332883E+001, 2.1101672E+001, 2.0002563E+001, 2.0002131E+001, 2.0000659E+001, 2.0006458E+001, 2.0084302E+001, 2.1273764E+001, 2.0000972E+001, 1.9999327E+001, 1.9999298E+001, 1.9999755E+001, 2.0004320E+001, 2.0004841E+001, 2.0004843E+001, 2.0000460E+001, 2.0004327E+001, 1.9998976E+001, 1.9997008E+001, 1.9999510E+001, 1.9999979E+001, 1.9999416E+001, 1.9998521E+001, 1.9999614E+001, 1.9999665E+001
 2.0881314E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.3212710E+000, 5.8746849E+000, 4.9306919E+000, 4.1382873E+000, 3.0000000E+001, 1.1077241E+001, 1.0299177E+001, 1.5295977E+001, 1.3673925E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002758E+001, 2.0000243E+001, 1.9996746E+001, 2.0000204E+001, 2.0000494E+001, 2.0000329E+001, 1.9985358E+001, 2.0004235E+001, 1.9988347E+001, 2.0002025E+001, 1.9994292E+001, 1.9998897E+001, 2.0000271E+001, 1.9984520E+001, 2.0000138E+001, 2.0004384E+001, 1.9986417E+001, 1.9994546E+001, 1.9988605E+001, 2.1316287E+001, 1.9999390E+001, 2.0441930E+001, 2.0121578E+001, 2.0381607E+001, 8.8261172E+001, 7.2774166E+001, 2.0000467E+001, 2.0070858E+001, 2.0493674E+001, 9.9885675E+001, 1.1327608E+002, 3.8400857E+001, 3.8698984E+001, 3.4314647E+001, 3.6246865E+001, 2.0449292E+001, 2.0650036E+001, 2.0327037E+001, 2.1041830E+001, 2.0002716E+001, 2.0002163E+001, 2.0000676E+001, 2.0007342E+001, 2.0071596E+001, 2.1282046E+001, 2.0000955E+001, 1.9999413E+001, 1.9999284E+001, 1.9999712E+001, 2.0004356E+001, 2.0004802E+001, 2.0004862E+001, 2.0000445E+001, 2.0004328E+001, 1.9998935E+001, 1.9996946E+001, 1.9999486E+001, 1.9999979E+001, 1.9999407E+001, 1.9998459E+001, 1.9999612E+001, 1.9999658E+001
 2.0940907E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.5075756E+000, 5.7076903E+000, 5.4946480E+000, 4.0645178E+000, 3.0000000E+001, 1.1347164E+001, 1.0279447E+001, 1.5467827E+001, 1.3212269E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002682E+001, 2.0000265E+001, 1.9996727E+001, 2.0000196E+001, 2.0000486E+001, 2.0000334E+001, 1.9985928E+001, 2.0004356E+001, 1.9988511E+001, 2.0002094E+001, 1.9994234E+001, 1.9998901E+001, 2.0000256E+001, 1.9984709E+001, 2.0000161E+001, 2.0004176E+001, 1.9986583E+001, 1.9995625E+001, 1.9988540E+001, 2.1518877E+001, 1.9999428E+001, 2.0500501E+001, 2.0119370E+001, 2.0420282E+001, 8.0508080E+001, 7.4470976E+001, 2.0000058E+001, 2.0076499E+001, 2.0488200E+001, 1.0134075E+002, 1.0054514E+002, 3.7722898E+001, 3.8719230E+001, 3.2787235E+001, 3.6826897E+001, 2.0468764E+001, 2.0619003E+001, 2.0323832E+001, 2.1001661E+001, 2.0002884E+001, 2.0002197E+001, 2.0000694E+001, 2.0008162E+001, 2.0061968E+001, 2.1285796E+001, 2.0000939E+001, 1.9999495E+001, 1.9999269E+001, 1.9999667E+001, 2.0004395E+001, 2.0004770E+001, 2.0004864E+001, 2.0000430E+001, 2.0004336E+001, 1.9998895E+001, 1.9996878E+001, 1.9999462E+001, 1.9999979E+001, 1.9999398E+001, 1.9998398E+001, 1.9999610E+001, 1.9999651E+001
 2.1001546E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.7617346E+000, 5.5284501E+000, 5.6997560E+000, 4.0585411E+000, 3.0000000E+001, 1.1780108E+001, 1.0305749E+001, 1.7271178E+001, 1.2729392E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002601E+001, 2.0000286E+001, 1.9996709E+001, 2.0000188E+001, 2.0000478E+001, 2.0000340E+001, 1.9986413E+001, 2.0004474E+001, 1.9988685E+001, 2.0002164E+001, 1.9994204E+001, 1.9998907E+001, 2.0000240E+001, 1.9984849E+001, 2.0000185E+001, 2.0003940E+001, 1.9986984E+001, 1.9996744E+001, 1.9988524E+001, 2.1728041E+001, 1.9999484E+001, 2.0565945E+001, 2.0116645E+001, 2.0438042E+001, 7.5326894E+001, 7.4579714E+001, 1.9999711E+001, 2.0073538E+001, 2.0500701E+001, 1.0010293E+002, 7.9390595E+001, 3.6619289E+001, 3.8539426E+001, 3.2026176E+001, 3.7237096E+001, 2.0545814E+001, 2.0586496E+001, 2.0321457E+001, 2.0977286E+001, 2.0003068E+001, 2.0002232E+001, 2.0000712E+001, 2.0008930E+001, 2.0054385E+001, 2.1283254E+001, 2.0000924E+001, 1.9999565E+001, 1.9999255E+001, 1.9999620E+001, 2.0004434E+001, 2.0004738E+001, 2.0004855E+001, 2.0000416E+001, 2.0004351E+001, 1.9998855E+001, 1.9996808E+001, 1.9999439E+001, 1.9999978E+001, 1.9999389E+001, 1.9998338E+001, 1.9999608E+001, 1.9999644E+001
 2.1060673E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.6578285E+000, 5.4775649E+000, 5.7294841E+000, 4.4758723E+000, 3.0000000E+001, 1.2505848E+001, 1.0409495E+001, 1.4961720E+001, 1.2344455E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002517E+001, 2.0000307E+001, 1.9996694E+001, 2.0000180E+001, 2.0000471E+001, 2.0000345E+001, 1.9986787E+001, 2.0004586E+001, 1.9988858E+001, 2.0002237E+001, 1.9994198E+001, 1.9998912E+001, 2.0000224E+001, 1.9984915E+001, 2.0000209E+001, 2.0003659E+001, 1.9987629E+001, 1.9997673E+001, 1.9988560E+001, 2.1890339E+001, 1.9999566E+001, 2.0629339E+001, 2.0112261E+001, 2.0447552E+001, 7.6780041E+001, 7.3530614E+001, 1.9999475E+001, 2.0059461E+001, 2.0537197E+001, 8.9399317E+001, 7.7847403E+001, 3.8567765E+001, 3.8097058E+001, 3.3634545E+001, 3.7648235E+001, 2.0620870E+001, 2.0560454E+001, 2.0320250E+001, 2.0966499E+001, 2.0003268E+001, 2.0002269E+001, 2.0000732E+001, 2.0009726E+001, 2.0048153E+001, 2.1272721E+001, 2.0000910E+001, 1.9999628E+001, 1.9999241E+001, 1.9999570E+001, 2.0004472E+001, 2.0004698E+001, 2.0004840E+001, 2.0000403E+001, 2.0004367E+001, 1.9998815E+001, 1.9996771E+001, 1.9999416E+001, 1.9999978E+001, 1.9999379E+001, 1.9998280E+001, 1.9999606E+001, 1.9999636E+001
 2.1122497E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.5184867E+000, 5.5481963E+000, 5.1728577E+000, 4.8820186E+000, 3.0000000E+001, 1.2029355E+001, 1.0535327E+001, 1.2911819E+001, 1.2069916E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002430E+001, 2.0000330E+001, 1.9996680E+001, 2.0000173E+001, 2.0000464E+001, 2.0000352E+001, 1.9987058E+001, 2.0004692E+001, 1.9989027E+001, 2.0002312E+001, 1.9994209E+001, 1.9998919E+001, 2.0000207E+001, 1.9984888E+001, 2.0000234E+001, 2.0003234E+001, 1.9988502E+001, 1.9998408E+001, 1.9988621E+001, 2.1982989E+001, 1.9999693E+001, 2.0681624E+001, 2.0108182E+001, 2.0463349E+001, 8.3670943E+001, 7.3450809E+001, 1.9999348E+001, 2.0048632E+001, 2.0599300E+001, 8.1336922E+001, 8.2932537E+001, 4.0032394E+001, 3.7667376E+001, 3.4196727E+001, 3.7929248E+001, 2.0694590E+001, 2.0545812E+001, 2.0323368E+001, 2.0964102E+001, 2.0003486E+001, 2.0002308E+001, 2.0000752E+001, 2.0010445E+001, 2.0043145E+001, 2.1256171E+001, 2.0000897E+001, 1.9999679E+001, 1.9999227E+001, 1.9999519E+001, 2.0004510E+001, 2.0004651E+001, 2.0004817E+001, 2.0000390E+001, 2.0004378E+001, 1.9998775E+001, 1.9996884E+001, 1.9999393E+001, 1.9999979E+001, 1.9999370E+001, 1.9998224E+001, 1.9999604E+001, 1.9999628E+001
 2.1180256E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.4563323E+000, 5.6983460E+000, 5.1244372E+000, 5.2549547E+000, 3.0000000E+001, 1.1334470E+001, 1.0634950E+001, 1.6618267E+001, 1.1893273E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002339E+001, 2.0000351E+001, 1.9996668E+001, 2.0000165E+001, 2.0000458E+001, 2.0000358E+001, 1.9987249E+001, 2.0004789E+001, 1.9989189E+001, 2.0002391E+001, 1.9994242E+001, 1.9998926E+001, 2.0000190E+001, 1.9984781E+001, 2.0000260E+001, 2.0002721E+001, 1.9989573E+001, 1.9998969E+001, 1.9988677E+001, 2.2035516E+001, 1.9999863E+001, 2.0719764E+001, 2.0105332E+001, 2.0470936E+001, 9.2153872E+001, 7.2873967E+001, 1.9999308E+001, 2.0045577E+001, 2.0667033E+001, 7.7822688E+001, 1.0934781E+002, 4.0271615E+001, 3.7361763E+001, 3.0968345E+001, 3.7556027E+001, 2.0748574E+001, 2.0539288E+001, 2.0334166E+001, 2.0963597E+001, 2.0003739E+001, 2.0002348E+001, 2.0000773E+001, 2.0010996E+001, 2.0039611E+001, 2.1237795E+001, 2.0000886E+001, 1.9999721E+001, 1.9999213E+001, 1.9999465E+001, 2.0004547E+001, 2.0004588E+001, 2.0004799E+001, 2.0000377E+001, 2.0004382E+001, 1.9998736E+001, 1.9997154E+001, 1.9999371E+001, 1.9999979E+001, 1.9999360E+001, 1.9998169E+001, 1.9999602E+001, 1.9999619E+001
 2.1240033E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.4169640E+000, 5.7710398E+000, 4.3719360E+000, 5.0908421E+000, 3.0000000E+001, 1.1661359E+001, 1.0462122E+001, 2.1778258E+001, 1.1829477E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002247E+001, 2.0000372E+001, 1.9996658E+001, 2.0000158E+001, 2.0000453E+001, 2.0000364E+001, 1.9987365E+001, 2.0004877E+001, 1.9989335E+001, 2.0002474E+001, 1.9994293E+001, 1.9998933E+001, 2.0000172E+001, 1.9984646E+001, 2.0000286E+001, 2.0002208E+001, 1.9990544E+001, 1.9999388E+001, 1.9988743E+001, 2.2080486E+001, 2.0000069E+001, 2.0748424E+001, 2.0101058E+001, 2.0457363E+001, 9.3574989E+001, 7.1994467E+001, 1.9999224E+001, 2.0045811E+001, 2.0715567E+001, 8.7490435E+001, 1.1788039E+002, 3.9771974E+001, 3.6958055E+001, 3.0428197E+001, 3.6400185E+001, 2.0753577E+001, 2.0539172E+001, 2.0353842E+001, 2.0961742E+001, 2.0004060E+001, 2.0002389E+001, 2.0000793E+001, 2.0011446E+001, 2.0036721E+001, 2.1219879E+001, 2.0000875E+001, 1.9999761E+001, 1.9999201E+001, 1.9999409E+001, 2.0004585E+001, 2.0004513E+001, 2.0004795E+001, 2.0000366E+001, 2.0004376E+001, 1.9998697E+001, 1.9997611E+001, 1.9999349E+001, 1.9999979E+001, 1.9999350E+001, 1.9998118E+001, 1.9999601E+001, 1.9999609E+001
 2.1301001E+002, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 4.4489403E+000, 5.7693694E+000, 4.5406539E+000, 4.8209541E+000, 3.0000000E+001, 1.2172607E+001, 1.0440453E+001, 2.2257775E+001, 1.1885641E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 3.0000000E+001, 2.0002151E+001, 2.0000394E+001, 1.9996649E+001, 2.0000150E+001, 2.0000449E+001, 2.0000371E+001, 1.9987406E+001, 2.0004963E+001, 1.9989461E+001, 2.0002566E+001, 1.9994367E+001, 1.9998941E+001, 2.0000153E+001, 1.9984539E+001, 2.0000313E+001, 2.0001747E+001, 1.9991445E+001, 1.9999726E+001, 1.9988907E+001, 2.2098384E+001, 2.0000319E+001, 2.0771679E+001, 2.0093763E+001, 2.0430383E+001, 9.1208704E+001, 7.2600717E+001, 1.9999104E+001, 2.0047260E+001, 2.0692088E+001, 8.4749910E+001, 1.1563760E+002, 3.9010467E+001, 3.6501715E+001, 3.2509641E+001, 3.5718095E+001, 2.0713025E+001, 2.0542465E+001, 2.0391850E+001, 2.0952599E+001, 2.0004490E+001, 2.0002433E+001, 2.0000815E+001, 2.0011815E+001, 2.0033706E+001, 2.1202145E+001, 2.0000865E+001, 1.9999802E+001, 1.9999188E+001, 1.9999350E+001, 2.0004623E+001, 2.0004430E+001, 2.0004791E+001, 2.0000354E+001, 2.0004358E+001, 1.9998658E+001, 1.9998394E+001, 1.9999326E+001, 1.9999979E+001, 1.9999339E+001, 1.9998068E+001, 1.9999599E+001, 1.9999599E+001
